id,code,province,date,avg_temp,min_temp,max_temp,avg_relative_humidity
22986,41000,Chungcheongnam-do,12/7/2019,-0.2,-7.2,5.4,83.5
22987,50000,Jeollabuk-do,12/7/2019,2,-6.7,8,58.4
22988,51000,Jeollanam-do,12/7/2019,3.2,-2.4,8.6,45.5
22989,60000,Gyeongsangbuk-do,12/7/2019,2,-2.6,7.1,48.6
22990,61000,Gyeongsangnam-do,12/7/2019,2,-2.4,7.2,43.8
22991,70000,Jeju-do,12/7/2019,7.5,4.3,9.5,55.1
22992,10000,Seoul,12/8/2019,-0.9,-5.5,4.9,65.1
22993,11000,Busan,12/8/2019,6.1,2.4,12,43
22994,12000,Daegu,12/8/2019,2.6,-2.7,9.3,58.1
22995,13000,Gwangju,12/8/2019,4.5,1.3,9.6,63.6
22996,14000,Incheon,12/8/2019,0.9,-3.3,5,65.9
22997,15000,Daejeon,12/8/2019,1.2,-2.7,7.7,74
22998,16000,Ulsan,12/8/2019,4.1,0.6,10.2,52.6
22999,20000,Gyeonggi-do,12/8/2019,-1.2,-6.8,5.2,83.8
23000,30000,Gangwon-do,12/8/2019,5.2,0.3,12.4,34
23001,40000,Chungcheongbuk-do,12/8/2019,-3.2,-7,4.5,82.1
23002,41000,Chungcheongnam-do,12/8/2019,0.1,-4.8,7.1,82.4
23003,50000,Jeollabuk-do,12/8/2019,2,-1.6,7.6,67.1
23004,51000,Jeollanam-do,12/8/2019,5.6,2.4,9.4,62.8
23005,60000,Gyeongsangbuk-do,12/8/2019,4.1,0.2,11.5,46.5
23006,61000,Gyeongsangnam-do,12/8/2019,3.4,-0.4,8.6,52
23007,70000,Jeju-do,12/8/2019,8.7,6,10.2,60
23008,10000,Seoul,12/9/2019,3.2,-1.3,8,56.8
23009,11000,Busan,12/9/2019,7.8,3.7,13.4,45.4
23010,12000,Daegu,12/9/2019,2.5,-3.9,10.9,65
23011,13000,Gwangju,12/9/2019,4.5,-1.4,11.6,72.9
23012,14000,Incheon,12/9/2019,5.3,0.5,8.5,66.1
23013,15000,Daejeon,12/9/2019,3.3,-3.8,11.2,72.3
23014,16000,Ulsan,12/9/2019,5.6,-1.2,12.6,47.5
23015,20000,Gyeonggi-do,12/9/2019,3.4,-2.8,8.4,73.9
23016,30000,Gangwon-do,12/9/2019,8.3,4.4,12.8,44.1
23017,40000,Chungcheongbuk-do,12/9/2019,-1.4,-7.6,6.2,82.1
23018,41000,Chungcheongnam-do,12/9/2019,4.7,-3,10.3,79.3
23019,50000,Jeollabuk-do,12/9/2019,5.6,-1.7,12,60.3
23020,51000,Jeollanam-do,12/9/2019,6.7,1.9,11.3,62.8
23021,60000,Gyeongsangbuk-do,12/9/2019,5,-1.2,11.1,50
23022,61000,Gyeongsangnam-do,12/9/2019,4.2,-1.6,10.7,52
23023,70000,Jeju-do,12/9/2019,10.7,5.9,15.2,58.9
23024,10000,Seoul,12/10/2019,8.1,6,10.8,82.3
23025,11000,Busan,12/10/2019,11.5,6.8,16.3,64.3
23026,12000,Daegu,12/10/2019,4.9,-1.9,14,72
23027,13000,Gwangju,12/10/2019,8.5,3.2,15.4,77.8
23028,14000,Incheon,12/10/2019,8.2,4.5,10.1,88.9
23029,15000,Daejeon,12/10/2019,7.8,3,13.9,78.3
23030,16000,Ulsan,12/10/2019,9.4,2.2,16.2,67
23031,20000,Gyeonggi-do,12/10/2019,7.2,2.4,11.6,92.6
23032,30000,Gangwon-do,12/10/2019,9.4,5.9,13.7,60
23033,40000,Chungcheongbuk-do,12/10/2019,3.2,-2.3,11.6,87.1
23034,41000,Chungcheongnam-do,12/10/2019,8.4,5.4,13.1,88.8
23035,50000,Jeollabuk-do,12/10/2019,9.8,5.6,15.2,66.4
23036,51000,Jeollanam-do,12/10/2019,10.3,6.3,15,81.6
23037,60000,Gyeongsangbuk-do,12/10/2019,6.7,-0.2,14.7,68.9
23038,61000,Gyeongsangnam-do,12/10/2019,8,2,15.3,68.4
23039,70000,Jeju-do,12/10/2019,13.3,8.5,18.7,55.4
23040,10000,Seoul,12/11/2019,6.3,0.1,9.8,62
23041,11000,Busan,12/11/2019,12.1,5.8,16.6,57.5
23042,12000,Daegu,12/11/2019,7.2,1.5,16.6,64.5
23043,13000,Gwangju,12/11/2019,8,5,14.7,74.9
23044,14000,Incheon,12/11/2019,6.4,0.9,10,65.8
23045,15000,Daejeon,12/11/2019,7.9,2.5,12.6,70.8
23046,16000,Ulsan,12/11/2019,11.3,5.2,17.5,57.8
23047,20000,Gyeonggi-do,12/11/2019,6,0.9,9.5,77.4
23048,30000,Gangwon-do,12/11/2019,8.6,2.6,15.3,50.3
23049,40000,Chungcheongbuk-do,12/11/2019,3.6,-0.4,8.6,77.8
23050,41000,Chungcheongnam-do,12/11/2019,7.2,3.9,10.7,67.4
23051,50000,Jeollabuk-do,12/11/2019,8,3.1,13.6,70.3
23052,51000,Jeollanam-do,12/11/2019,10.2,5.5,16.4,70.4
23053,60000,Gyeongsangbuk-do,12/11/2019,8.6,3.5,17,55.9
23054,61000,Gyeongsangnam-do,12/11/2019,9.8,4.8,16.9,62.5
23055,70000,Jeju-do,12/11/2019,12.9,9.6,18,62.4
23056,10000,Seoul,12/12/2019,-0.7,-3.5,3.4,45.4
23057,11000,Busan,12/12/2019,4.9,2.2,9.3,30.6
23058,12000,Daegu,12/12/2019,3.2,0.2,7,37.5
23059,13000,Gwangju,12/12/2019,3.9,0.8,8,49.1
23060,14000,Incheon,12/12/2019,-0.1,-2.1,2.5,49.5
23061,15000,Daejeon,12/12/2019,1,-2.8,6.5,56.8
23062,16000,Ulsan,12/12/2019,3.9,0.1,7.4,30.5
23063,20000,Gyeonggi-do,12/12/2019,-0.4,-3.2,4,60.8
23064,30000,Gangwon-do,12/12/2019,3.1,0.1,7.7,29.8
23065,40000,Chungcheongbuk-do,12/12/2019,-1.3,-5.5,4,57.6
23066,41000,Chungcheongnam-do,12/12/2019,0.8,-4,5,59.3
23067,50000,Jeollabuk-do,12/12/2019,2.4,-0.6,6.2,55.5
23068,51000,Jeollanam-do,12/12/2019,5.6,3.6,9.1,39.5
23069,60000,Gyeongsangbuk-do,12/12/2019,2.8,0.1,6.7,30
23070,61000,Gyeongsangnam-do,12/12/2019,3.8,1.2,7.5,33.5
23071,70000,Jeju-do,12/12/2019,8.3,5.4,10.3,53.8
23072,10000,Seoul,12/13/2019,2.1,-3.7,5.9,53.6
23073,11000,Busan,12/13/2019,6.8,2.3,10.5,37.9
23074,12000,Daegu,12/13/2019,2.3,-4.3,8.6,42.6
23075,13000,Gwangju,12/13/2019,3.6,-1.2,10,45
23076,14000,Incheon,12/13/2019,3.3,-1.3,6,55.6
23077,15000,Daejeon,12/13/2019,0.9,-4.8,7.4,58.5
23078,16000,Ulsan,12/13/2019,4.8,-1.1,11.3,31.1
23079,20000,Gyeonggi-do,12/13/2019,1.7,-4.7,6.2,69.8
23080,30000,Gangwon-do,12/13/2019,5.1,1.1,9.5,40.1
23081,40000,Chungcheongbuk-do,12/13/2019,-2,-8,5.3,66.6
23082,41000,Chungcheongnam-do,12/13/2019,1.6,-5.6,7.3,62.9
23083,50000,Jeollabuk-do,12/13/2019,2.5,-3.1,9.2,48.4
23084,51000,Jeollanam-do,12/13/2019,5.9,2.5,9.2,52.5
23085,60000,Gyeongsangbuk-do,12/13/2019,4.3,-0.7,10.2,23.6
23086,61000,Gyeongsangnam-do,12/13/2019,3.6,-1.4,9.3,42.8
23087,70000,Jeju-do,12/13/2019,8.6,4.6,12.9,66.9
23088,10000,Seoul,12/14/2019,2.7,-0.1,6.4,58.3
23089,11000,Busan,12/14/2019,8.5,6.2,12.7,44.6
23090,12000,Daegu,12/14/2019,4.5,0.3,9.9,48
23091,13000,Gwangju,12/14/2019,5.3,1.8,9.9,52.6
23092,14000,Incheon,12/14/2019,2.6,0.9,7.9,60.1
23093,15000,Daejeon,12/14/2019,4.4,1.5,8.9,63.8
23094,16000,Ulsan,12/14/2019,6.8,2.5,11.5,43.3
23095,20000,Gyeonggi-do,12/14/2019,2.5,0.1,6.4,74
23096,30000,Gangwon-do,12/14/2019,5.6,3.1,11.3,57.8
23097,40000,Chungcheongbuk-do,12/14/2019,1.6,-1.7,6.6,72
23098,41000,Chungcheongnam-do,12/14/2019,3.7,0,7.1,62.9
23099,50000,Jeollabuk-do,12/14/2019,5.6,1.8,8.3,57.3
23100,51000,Jeollanam-do,12/14/2019,8.5,6.4,11.3,49.4
23101,60000,Gyeongsangbuk-do,12/14/2019,5.8,2.6,11.2,52.3
23102,61000,Gyeongsangnam-do,12/14/2019,5.8,1.6,10.5,48.3
23103,70000,Jeju-do,12/14/2019,10,6.9,12.7,64.8
23104,10000,Seoul,12/15/2019,5.3,0.4,11,52.5
23105,11000,Busan,12/15/2019,9.1,6.8,14.5,60.6
23106,12000,Daegu,12/15/2019,5,-1.1,12.4,62.3
23107,13000,Gwangju,12/15/2019,8.1,1.1,15.3,55.5
23108,14000,Incheon,12/15/2019,5.2,-0.1,10.7,62.5
23109,15000,Daejeon,12/15/2019,5.4,-2.2,13.5,67.1
23110,16000,Ulsan,12/15/2019,7.2,4.1,11,73
23111,20000,Gyeonggi-do,12/15/2019,4.9,-2,11.8,73.1
23112,30000,Gangwon-do,12/15/2019,7.5,2,13.9,54.4
23113,40000,Chungcheongbuk-do,12/15/2019,1.8,-5.1,11.8,77.3
23114,41000,Chungcheongnam-do,12/15/2019,3.9,-3.3,12.1,67.6
23115,50000,Jeollabuk-do,12/15/2019,7,-0.8,15.4,57.6
23116,51000,Jeollanam-do,12/15/2019,9.5,7.1,12.7,59.5
23117,60000,Gyeongsangbuk-do,12/15/2019,5.6,2.2,12.4,76.5
23118,61000,Gyeongsangnam-do,12/15/2019,6.9,1.9,12.2,55.6
23119,70000,Jeju-do,12/15/2019,12.5,6.9,17.4,67
23120,10000,Seoul,12/16/2019,7.8,2.1,12.9,58.9
23121,11000,Busan,12/16/2019,10.8,6.3,16.4,66.6
23122,12000,Daegu,12/16/2019,6.3,-0.6,13.2,72.5
23123,13000,Gwangju,12/16/2019,10.2,6.3,16.3,65.3
23124,14000,Incheon,12/16/2019,8.9,3,13.7,62
23125,15000,Daejeon,12/16/2019,7.9,1.9,15.2,73.1
23126,16000,Ulsan,12/16/2019,8.7,2.2,14.5,76
23127,20000,Gyeonggi-do,12/16/2019,8.2,-0.2,14.3,76.5
23128,30000,Gangwon-do,12/16/2019,9.7,3.1,16.5,55.9
23129,40000,Chungcheongbuk-do,12/16/2019,4.4,-1.3,13.7,79.4
23130,41000,Chungcheongnam-do,12/16/2019,8.2,0.8,15.6,75.4
23131,50000,Jeollabuk-do,12/16/2019,11.1,5.4,17.1,59.3
23132,51000,Jeollanam-do,12/16/2019,10.2,8.2,13.3,67.3
23133,60000,Gyeongsangbuk-do,12/16/2019,7.4,0.5,15.5,72.5
23134,61000,Gyeongsangnam-do,12/16/2019,8,2.7,13.9,66.4
23135,70000,Jeju-do,12/16/2019,14.9,12.2,18.2,64.4
23136,10000,Seoul,12/17/2019,7.7,3.2,10.2,81.4
23137,11000,Busan,12/17/2019,12.8,9.1,16.6,78.9
23138,12000,Daegu,12/17/2019,9.1,2.7,15.1,75.3
23139,13000,Gwangju,12/17/2019,8.8,7.5,10.7,88
23140,14000,Incheon,12/17/2019,7.9,3.4,11.8,82
23141,15000,Daejeon,12/17/2019,7.7,5.3,10.5,90.3
23142,16000,Ulsan,12/17/2019,11.7,5.2,18.7,80.1
23143,20000,Gyeonggi-do,12/17/2019,7.7,4,10.5,91.3
23144,30000,Gangwon-do,12/17/2019,12.7,8.4,15.5,58.9
23145,40000,Chungcheongbuk-do,12/17/2019,5.7,1.5,8.3,93.3
23146,41000,Chungcheongnam-do,12/17/2019,8,5.2,10.5,86.6
23147,50000,Jeollabuk-do,12/17/2019,9.5,6.5,13.3,80.9
23148,51000,Jeollanam-do,12/17/2019,10.7,9,13.3,82.6
23149,60000,Gyeongsangbuk-do,12/17/2019,10.6,5.2,17.3,68.6
23150,61000,Gyeongsangnam-do,12/17/2019,10.4,5.1,15.4,73.6
23151,70000,Jeju-do,12/17/2019,14.1,10.9,17.6,89.3
23152,10000,Seoul,12/18/2019,0.8,-1.7,5.2,64.6
23153,11000,Busan,12/18/2019,10.4,8,15.7,42.9
23154,12000,Daegu,12/18/2019,7.4,4.6,11.2,51
23155,13000,Gwangju,12/18/2019,4.9,2.3,8,66.4
23156,14000,Incheon,12/18/2019,0.3,-1.3,3.4,63.5
23157,15000,Daejeon,12/18/2019,2.7,0.1,6.3,75
23158,16000,Ulsan,12/18/2019,9,5.9,12.9,58.9
23159,20000,Gyeonggi-do,12/18/2019,1,-1.3,4.9,77.9
23160,30000,Gangwon-do,12/18/2019,6.9,5.2,11.4,78.9
23161,40000,Chungcheongbuk-do,12/18/2019,2.1,-1.5,6.1,80.8
23162,41000,Chungcheongnam-do,12/18/2019,1.8,-1.4,5.2,68.5
23163,50000,Jeollabuk-do,12/18/2019,3.6,1.7,6.6,71.9
23164,51000,Jeollanam-do,12/18/2019,7.8,4.9,12,54.4
23165,60000,Gyeongsangbuk-do,12/18/2019,8.7,6,13.3,64.3
23166,61000,Gyeongsangnam-do,12/18/2019,8.4,5.5,12.8,40.9
23167,70000,Jeju-do,12/18/2019,8.8,7.4,10.9,66.9
23168,10000,Seoul,12/19/2019,-0.8,-4.5,3.1,47.8
23169,11000,Busan,12/19/2019,6.6,3.6,12.2,29.4
23170,12000,Daegu,12/19/2019,4.1,1.6,8.5,34.5
23171,13000,Gwangju,12/19/2019,3.2,0.2,7.5,50.8
23172,14000,Incheon,12/19/2019,-0.5,-3.4,2.2,54.8
23173,15000,Daejeon,12/19/2019,0.8,-2.7,6.1,56.6
23174,16000,Ulsan,12/19/2019,5.4,3.1,10.3,31.6
23175,20000,Gyeonggi-do,12/19/2019,-0.3,-3.3,4,60
23176,30000,Gangwon-do,12/19/2019,5.2,1.9,9.8,37.1
23177,40000,Chungcheongbuk-do,12/19/2019,-1.2,-4.5,4.3,69.6
23178,41000,Chungcheongnam-do,12/19/2019,0.5,-2.9,4.8,59.6
23179,50000,Jeollabuk-do,12/19/2019,1.8,-1.3,5.8,55.3
23180,51000,Jeollanam-do,12/19/2019,5.1,2.9,9.6,39.6
23181,60000,Gyeongsangbuk-do,12/19/2019,4.5,2,9,41
23182,61000,Gyeongsangnam-do,12/19/2019,4.7,2.1,8.9,31.8
23183,70000,Jeju-do,12/19/2019,7.8,7,9.4,60.5
23184,10000,Seoul,12/20/2019,-1.1,-3.5,2,45.3
23185,11000,Busan,12/20/2019,5,1.2,9.4,40
23186,12000,Daegu,12/20/2019,2.4,-1.3,6.1,48.3
23187,13000,Gwangju,12/20/2019,2.8,0.3,6,67
23188,14000,Incheon,12/20/2019,-1,-2.9,0.9,51.4
23189,15000,Daejeon,12/20/2019,0.9,-2.3,5.5,70.9
23190,16000,Ulsan,12/20/2019,3.4,-1.7,7.8,45.5
23191,20000,Gyeonggi-do,12/20/2019,-1.1,-4.3,3.1,67.3
23192,30000,Gangwon-do,12/20/2019,2.6,-1.8,7.1,39
23193,40000,Chungcheongbuk-do,12/20/2019,-1.4,-5.4,3.7,67.1
23194,41000,Chungcheongnam-do,12/20/2019,-0.7,-5.2,3.8,76.6
23195,50000,Jeollabuk-do,12/20/2019,2.1,-0.9,5.9,60.6
23196,51000,Jeollanam-do,12/20/2019,4.7,2,7.6,54.6
23197,60000,Gyeongsangbuk-do,12/20/2019,2,-3.6,7,42.3
23198,61000,Gyeongsangnam-do,12/20/2019,3.5,-1.4,8.6,42.9
23199,70000,Jeju-do,12/20/2019,8.4,6.9,11.1,56.4
23200,10000,Seoul,12/21/2019,-1.2,-5.1,1.5,68.1
23201,11000,Busan,12/21/2019,4.3,1.7,6.3,41.6
23202,12000,Daegu,12/21/2019,0.9,-2.3,4.5,57.9
23203,13000,Gwangju,12/21/2019,2.5,-1,5.8,63.1
23204,14000,Incheon,12/21/2019,0.2,-3.1,2.7,68.9
23205,15000,Daejeon,12/21/2019,0.3,-4.5,6.5,73.3
23206,16000,Ulsan,12/21/2019,2,-0.5,5.3,52.4
23207,20000,Gyeonggi-do,12/21/2019,-1.1,-5.9,3.3,84.5
23208,30000,Gangwon-do,12/21/2019,3.7,-0.4,7.2,46.4
23209,40000,Chungcheongbuk-do,12/21/2019,-2.7,-8.2,3.5,77.4
23210,41000,Chungcheongnam-do,12/21/2019,0,-6.1,5.1,76.9
23211,50000,Jeollabuk-do,12/21/2019,1.7,-2.5,6.7,65.1
23212,51000,Jeollanam-do,12/21/2019,4.2,2.1,6,53.5
23213,60000,Gyeongsangbuk-do,12/21/2019,1.4,-1.9,5.5,49.1
23214,61000,Gyeongsangnam-do,12/21/2019,1.9,-0.6,4.2,50.8
23215,70000,Jeju-do,12/21/2019,8,5.6,10.1,61.6
23216,10000,Seoul,12/22/2019,4.1,0.3,8.4,63.4
23217,11000,Busan,12/22/2019,6.5,4.2,10,49.1
23218,12000,Daegu,12/22/2019,1.3,-2.2,7.6,69.4
23219,13000,Gwangju,12/22/2019,5.5,1.2,11.8,60.6
23220,14000,Incheon,12/22/2019,4.5,1.2,8.2,71.3
23221,15000,Daejeon,12/22/2019,3.2,-1.1,10,74.6
23222,16000,Ulsan,12/22/2019,4.8,1.2,8.5,60.5
23223,20000,Gyeonggi-do,12/22/2019,3.9,-0.4,8.5,77.9
23224,30000,Gangwon-do,12/22/2019,5.4,2.8,9.9,56
23225,40000,Chungcheongbuk-do,12/22/2019,0.9,-2.8,7.4,80.4
23226,41000,Chungcheongnam-do,12/22/2019,5,-0.1,10,73.9
23227,50000,Jeollabuk-do,12/22/2019,4.9,0.7,12.5,62.6
23228,51000,Jeollanam-do,12/22/2019,6.7,4.7,8.8,56.5
23229,60000,Gyeongsangbuk-do,12/22/2019,4.6,0.1,10.6,58.9
23230,61000,Gyeongsangnam-do,12/22/2019,3.4,-0.2,6.5,58.6
23231,70000,Jeju-do,12/22/2019,9.6,6.8,11.6,70
23232,10000,Seoul,12/23/2019,3.4,0.3,5.2,80.4
23233,11000,Busan,12/23/2019,8.2,5,12.9,47.4
23234,12000,Daegu,12/23/2019,3.6,-2.6,10.4,67.8
23235,13000,Gwangju,12/23/2019,5.2,2.5,10.2,70.1
23236,14000,Incheon,12/23/2019,3.4,0.4,6.5,82.3
23237,15000,Daejeon,12/23/2019,3.8,0,8.7,75.8
23238,16000,Ulsan,12/23/2019,5.7,0,11.1,58.8
23239,20000,Gyeonggi-do,12/23/2019,3.2,-0.5,5.2,91.1
23240,30000,Gangwon-do,12/23/2019,6.3,3.1,10,62.4
23241,40000,Chungcheongbuk-do,12/23/2019,2.5,-0.9,5.3,84.6
23242,41000,Chungcheongnam-do,12/23/2019,4,0.6,6.8,80
23243,50000,Jeollabuk-do,12/23/2019,5.1,1.9,8.9,71.1
23244,51000,Jeollanam-do,12/23/2019,7.3,4.1,11.9,59.3
23245,60000,Gyeongsangbuk-do,12/23/2019,5.1,-0.4,9.3,57.1
23246,61000,Gyeongsangnam-do,12/23/2019,5.4,-0.6,12.1,56.9
23247,70000,Jeju-do,12/23/2019,9.4,6.7,12.4,65.4
23248,10000,Seoul,12/24/2019,0.8,-2.9,6.5,67.9
23249,11000,Busan,12/24/2019,7.7,3,14.3,57.3
23250,12000,Daegu,12/24/2019,3.3,-1.7,10.1,67.1
23251,13000,Gwangju,12/24/2019,5.4,1.6,11.6,52.8
23252,14000,Incheon,12/24/2019,0.7,-2.1,4.6,66.5
23253,15000,Daejeon,12/24/2019,1.2,-2.4,7.8,76.1
23254,16000,Ulsan,12/24/2019,6.1,1.9,12.5,68.6
23255,20000,Gyeonggi-do,12/24/2019,0.6,-3.8,6.8,86.6
23256,30000,Gangwon-do,12/24/2019,4.4,1.3,9.6,59
23257,40000,Chungcheongbuk-do,12/24/2019,-1.5,-4.7,4.6,91
23258,41000,Chungcheongnam-do,12/24/2019,1.2,-2.5,7.5,77.1
23259,50000,Jeollabuk-do,12/24/2019,3.3,-0.3,9.1,67.8
23260,51000,Jeollanam-do,12/24/2019,6.5,3.9,10.4,54.3
23261,60000,Gyeongsangbuk-do,12/24/2019,5.3,1.3,12.7,66.9
23262,61000,Gyeongsangnam-do,12/24/2019,5.1,2,10.2,57.8
23263,70000,Jeju-do,12/24/2019,9.2,7.3,11.9,64.1
23264,10000,Seoul,12/25/2019,2,-2.7,6.6,60.8
23265,11000,Busan,12/25/2019,10.7,5.4,16.3,52.1
23266,12000,Daegu,12/25/2019,4.6,-2.6,12.1,62.4
23267,13000,Gwangju,12/25/2019,6.8,-0.1,14.1,45.1
23268,14000,Incheon,12/25/2019,2.5,-0.8,5.8,64.8
23269,15000,Daejeon,12/25/2019,2.2,-3.6,8.9,66
23270,16000,Ulsan,12/25/2019,8.4,1.7,15.3,61.3
23271,20000,Gyeonggi-do,12/25/2019,1.3,-4.4,7.3,79.6
23272,30000,Gangwon-do,12/25/2019,6.9,1.7,12.3,32
23273,40000,Chungcheongbuk-do,12/25/2019,-0.9,-4.6,6.3,80
23274,41000,Chungcheongnam-do,12/25/2019,2.4,-4.1,8.8,65.9
23275,50000,Jeollabuk-do,12/25/2019,5.2,-1.8,11,48.4
23276,51000,Jeollanam-do,12/25/2019,9.3,4.6,15.3,56.9
23277,60000,Gyeongsangbuk-do,12/25/2019,6.1,-0.5,13.1,48.9
23278,61000,Gyeongsangnam-do,12/25/2019,6.8,1.1,12.9,51.8
23279,70000,Jeju-do,12/25/2019,11.4,7,15.1,78.1
23280,10000,Seoul,12/26/2019,2,-2.4,4.1,59
23281,11000,Busan,12/26/2019,7.8,4,12.2,59.8
23282,12000,Daegu,12/26/2019,4.2,2.6,7.1,68.1
23283,13000,Gwangju,12/26/2019,5.7,2.7,8.3,61.8
23284,14000,Incheon,12/26/2019,2,-1.5,4,69.1
23285,15000,Daejeon,12/26/2019,2.4,0.5,4,74.8
23286,16000,Ulsan,12/26/2019,6.6,3.6,10.2,58
23287,20000,Gyeonggi-do,12/26/2019,2,-1.5,3.7,84.5
23288,30000,Gangwon-do,12/26/2019,5.7,3.1,8,52.4
23289,40000,Chungcheongbuk-do,12/26/2019,0.1,-1.2,1.3,85.5
23290,41000,Chungcheongnam-do,12/26/2019,3.3,1.2,5,72
23291,50000,Jeollabuk-do,12/26/2019,3.9,2.3,6.6,67
23292,51000,Jeollanam-do,12/26/2019,7.7,4.2,10.3,60.1
23293,60000,Gyeongsangbuk-do,12/26/2019,5,2.6,9.7,62
23294,61000,Gyeongsangnam-do,12/26/2019,5.5,2.9,7.9,53.4
23295,70000,Jeju-do,12/26/2019,9.9,6.7,13.1,77.6
23296,10000,Seoul,12/27/2019,-1.7,-4.6,2.6,45.4
23297,11000,Busan,12/27/2019,3.6,0.4,9,35.4
23298,12000,Daegu,12/27/2019,1.9,-0.6,5.6,44.3
23299,13000,Gwangju,12/27/2019,3,0.5,6.8,53.1
23300,14000,Incheon,12/27/2019,-1,-3.5,2.1,51.6
23301,15000,Daejeon,12/27/2019,0.1,-3.1,5.2,62.8
23302,16000,Ulsan,12/27/2019,2.6,-0.5,6.8,38.3
23303,20000,Gyeonggi-do,12/27/2019,-1.1,-4.9,2.9,64.6
23304,30000,Gangwon-do,12/27/2019,2.5,0,7.5,38.8
23305,40000,Chungcheongbuk-do,12/27/2019,-3.3,-8.5,2.4,67.4
23306,41000,Chungcheongnam-do,12/27/2019,-0.6,-4.7,4.2,64.8
23307,50000,Jeollabuk-do,12/27/2019,1.3,-1.4,5.5,56.5
23308,51000,Jeollanam-do,12/27/2019,3.3,1.6,6.8,51.3
23309,60000,Gyeongsangbuk-do,12/27/2019,1.7,-1,5.4,41.1
23310,61000,Gyeongsangnam-do,12/27/2019,2.8,-1.1,7.7,36.9
23311,70000,Jeju-do,12/27/2019,6.7,5.7,7.3,55.1
23312,10000,Seoul,12/28/2019,1.1,-3.6,6.1,47.6
23313,11000,Busan,12/28/2019,4.1,-0.3,9.4,34.1
23314,12000,Daegu,12/28/2019,1.2,-3.4,7.8,50.5
23315,13000,Gwangju,12/28/2019,3.4,-1.2,9.6,48.6
23316,14000,Incheon,12/28/2019,2.6,-1.7,5.9,49.4
23317,15000,Daejeon,12/28/2019,0.6,-5,8.2,64.3
23318,16000,Ulsan,12/28/2019,2.6,-1.5,8.5,40.6
23319,20000,Gyeonggi-do,12/28/2019,0.6,-4.3,6.1,69
23320,30000,Gangwon-do,12/28/2019,3.7,-0.4,8.7,45.4
23321,40000,Chungcheongbuk-do,12/28/2019,-3.2,-8.7,5.5,75.4
23322,41000,Chungcheongnam-do,12/28/2019,0.3,-5.2,7.9,75.4
23323,50000,Jeollabuk-do,12/28/2019,2.4,-2.8,9.5,51.6
23324,51000,Jeollanam-do,12/28/2019,3.9,0.4,8.5,51.8
23325,60000,Gyeongsangbuk-do,12/28/2019,2.2,-1.4,9.7,45.6
23326,61000,Gyeongsangnam-do,12/28/2019,2.4,-0.7,7,39.9
23327,70000,Jeju-do,12/28/2019,7.7,6.1,9.7,57.8
23328,10000,Seoul,12/29/2019,3.8,1.1,6.2,52.5
23329,11000,Busan,12/29/2019,6.5,2.6,9.5,66.5
23330,12000,Daegu,12/29/2019,0.6,-4.3,4.3,71.6
23331,13000,Gwangju,12/29/2019,4.2,1,6,78.8
23332,14000,Incheon,12/29/2019,4.9,2.5,7.3,56.8
23333,15000,Daejeon,12/29/2019,2,-2.3,6.3,76.6
23334,16000,Ulsan,12/29/2019,4,-0.9,9.2,67.4
23335,20000,Gyeonggi-do,12/29/2019,3.2,-1.3,6.2,76.1
23336,30000,Gangwon-do,12/29/2019,6.7,3.1,10.3,48.1
23337,40000,Chungcheongbuk-do,12/29/2019,0.7,-5.5,4.5,83
23338,41000,Chungcheongnam-do,12/29/2019,3.3,-2,6.9,80.3
23339,50000,Jeollabuk-do,12/29/2019,4.7,0.3,9.7,68.9
23340,51000,Jeollanam-do,12/29/2019,5.4,3.4,6.6,70.6
23341,60000,Gyeongsangbuk-do,12/29/2019,3.9,-2.4,9.7,59.6
23342,61000,Gyeongsangnam-do,12/29/2019,2.1,-0.3,5,64.6
23343,70000,Jeju-do,12/29/2019,11.8,7.1,16.4,82.4
23344,10000,Seoul,12/30/2019,2.7,-5.7,6.8,70.3
23345,11000,Busan,12/30/2019,9.6,7.1,14,81.5
23346,12000,Daegu,12/30/2019,5.2,1.8,10.6,78.8
23347,13000,Gwangju,12/30/2019,6.5,1.7,11.1,82.9
23348,14000,Incheon,12/30/2019,2.4,-5.4,6.4,72.9
23349,15000,Daejeon,12/30/2019,4.2,-0.4,9.4,86.9
23350,16000,Ulsan,12/30/2019,8.3,4.4,13.9,80.8
23351,20000,Gyeonggi-do,12/30/2019,3.1,-4.2,7,83.9
23352,30000,Gangwon-do,12/30/2019,8.3,1.8,14,57.9
23353,40000,Chungcheongbuk-do,12/30/2019,3.1,-2.3,6,88.4
23354,41000,Chungcheongnam-do,12/30/2019,3.3,-2.3,8.6,81.9
23355,50000,Jeollabuk-do,12/30/2019,5,0.4,8.5,83.5
23356,51000,Jeollanam-do,12/30/2019,7.9,3.2,12.7,81.1
23357,60000,Gyeongsangbuk-do,12/30/2019,7.5,3.2,12.3,77.6
23358,61000,Gyeongsangnam-do,12/30/2019,6.1,2.3,11.7,75.8
23359,70000,Jeju-do,12/30/2019,11.5,6.3,13.6,76
23360,10000,Seoul,12/31/2019,-7.9,-10.9,-4.5,39.3
23361,11000,Busan,12/31/2019,0.1,-2.5,7.1,28.3
23362,12000,Daegu,12/31/2019,-2.5,-5.1,2.6,33
23363,13000,Gwangju,12/31/2019,-2.2,-5,1.6,46.1
23364,14000,Incheon,12/31/2019,-7.3,-9.9,-5.3,49
